citationID,citationName,citedReferences
fc780c6681dd2734deb572746a8b1a828ef08f95,Scheduling Internet of Things requests to minimize latency in hybrid Fog-Cloud​ computing,d79aa5948381ac4c8de87be0276a37c0b7f22653
cab9d85672e728a3463b2dfe8d447889c998c8de,Sustainable Supplier Selection in Megaprojects: Grey Ordinal Priority Approach,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
eb60bddfb065ccfa2e6f588f670bf9da4dc2fee2,Scholarship Selection in Higher Education with VIKOR Method,b31aa0b60875ea0e0d7f2aeffc93ace4e18ed3da
d0e563e74a81e9a4e371a3f25adc659d77fe9d23,Analitik Ağ Süreci Yöntemi ile Akaryakıt Taşımacılığının Çevresel Etkilerini Değerlendirme,b23d103d8af7757068fde47583565a85e7216fa6
df285bffe608b462b35858cb04c9e18bf35354be,A Review of Uncertain Decision-Making Methods in Energy Management Using Text Mining and Data Analytics,97035e4f1089c938ad04bc6ce7d3e492b8a70cdd
d0b305f2b08d6a0502763c9e4a767fdaf714bd5c,"An Approach for Resilient-Green Supplier Selection Based on WASPAS, BWM, and TOPSIS under Intuitionistic Fuzzy Sets",b507a50481cbf9606e9cc97d13aa87dcc7ce9f86$$@$$887da64c4932ab97ccee750614e48647b408db7c
014e79579ca3273872245f0fc90e24106f5aa3f9,Single-valued neutrosophic ELECTRE II for multi-criteria group decision-making with unknown weight information,bfbc074e677a4183fa370aee9ea3924da8e4f653
5b20be8f97bac3d0b698440900430613532238ab,"Green Supplier Evaluation and Selections: A State-of-the-Art Literature Review of Models, Methods, and Applications",6651ce77e91aa947d368b210e6e542b908df0fb9$$@$$887da64c4932ab97ccee750614e48647b408db7c$$@$$576cceadbd211651c4e80e8b5c774b4f444a84cb
facc67943e06b4b8ce6ab1a4d4e55e46df3fdc40,A new fuzzy BWM approach for evaluating and selecting a sustainable supplier in supply chain management,ba3067b5f825a488651ec203cf6e3e6558c00b4d$$@$$6651ce77e91aa947d368b210e6e542b908df0fb9
8a831feedcc2664c375cc8095b5df4df81a1c082,An integrated decision-making model for supplier evaluation in public healthcare system: the case study of a Spanish hospital,99a1f72367e272c331b054230b813cb6c1e2776d
