citationID,citationName,citedReferences
4e7b72479e115f116a3eb833399025f0c7ef3384,Global quasi-synchronization of complex-valued recurrent neural networks with time-varying delay and interaction terms,480290cd146240fca81b4f3d28b9694ad294c198$$@$$17c7c9a2805f8f8f6d4dd8255421095cdc7cb7d3$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
4e3b07a45b716d0a85e41f0766049799c7dc2e50,Quasi-uniform synchronization of Caputo type fractional neural networks with leakage and discrete delays★,790aab9b5e8a9c416cd8cb6429947dbcbbe3ee88$$@$$f143befc513c73e824c107b731630d77c1bbfd28
2486142ffd0c45095f81e7ab18a1770d5bf62ab3,Adaptive Synchronization of Fractional-Order Complex-Valued Chaotic Neural Networks with Time-Delay and Unknown Parameters,46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$f143befc513c73e824c107b731630d77c1bbfd28$$@$$bba560f716095954e1da41ad27700d8cc14b859c$$@$$f35b89e80f3126cdc21f4f118c6136cf5febe8c4$$@$$0a97893d9c27a62e7c37299f4f6f864b40181799
1589640f4fd81d3003d5ffe97592497d23b17095,Exponential synchronization of fractional-order multilayer coupled neural networks with reaction-diffusion terms via intermittent control,3cedd13121bee46d031c5210b59b8810b66c54f8
0dc3d7c4fc49d1f2166becd440a9a65a63262eed,Finite-Time Projective Synchronization of Caputo Type Fractional Complex-Valued Delayed Neural Networks,46a788ece2e735f926c086a0f85ee36d4bdc4466$$@$$ec50cad89e076a8b856f16c1261f00c2cb60aa3c$$@$$ac9d35e602111aad6be2141978813b66675a53f8$$@$$be72e81c61be4efa29ec116c1d8704dd6ab51866$$@$$3c634e20bf510d12d28b5dfeb4659bc7adf2043f$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
a41535ca5b24da8d54d2211bd7fb9a1dc0dc6ff1,Robust exponential stability of fractional-order coupled quaternion-valued neural networks with parametric uncertainties and impulsive effects,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$3cedd13121bee46d031c5210b59b8810b66c54f8$$@$$b9d81fae48e5def5351453e14c68977f571a1276
f52ff1c52530fdcef34d54b92da9ead99156fdc8,Stochastic stability of fractional-order Markovian jumping complex-valued neural networks with time-varying delays,3cedd13121bee46d031c5210b59b8810b66c54f8$$@$$f35b89e80f3126cdc21f4f118c6136cf5febe8c4$$@$$6b070559f276c6260f7ee2b422c58f48198f7b8d
fc823bd587124d840857a54074bf41619f88d5b9,Global asymptotic stability of fractional-order competitive neural networks with multiple time-varying-delay links,3cedd13121bee46d031c5210b59b8810b66c54f8
7cd9d53e2f05714525cc5451dd6dc816ae3c99c8,Robust stability of fractional-order quaternion-valued neural networks with neutral delays and parameter uncertainties,3cedd13121bee46d031c5210b59b8810b66c54f8
1617e49fe7d6696e5aeaae17993319f0ca100f67,Finite-time cluster synchronization in complex-variable networks with fractional-order and nonlinear coupling,3557843b9d6fd92ec4671deaf4bb1db6b64252ee$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
3858c7920c38dbc7a195247c654b1ccbe0a66ba8,Quasi-projective synchronization of stochastic complex-valued neural networks with time-varying delay and mismatched parameters,bba560f716095954e1da41ad27700d8cc14b859c$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
86a70f101f6990085d655b3390ae7bfff90354ac,Synchronization in finite-/fixed-time of delayed diffusive complex-valued neural networks with discontinuous activations,f143befc513c73e824c107b731630d77c1bbfd28$$@$$fb8714605451418f604d0694b0bb5fb60c5f1e26
6b9c3005d2e81f004cc66b85235090c1daa5ea6e,Bipartite Synchronization Analysis of Fractional Order Coupled Neural Networks with Hybrid Control,0ca84ee22c77fc2d8e20ff71b31af2f283523c25$$@$$3cedd13121bee46d031c5210b59b8810b66c54f8
