citationID,citationName,citedReferences
272700279a341532b05b76251f47cfe430fb06ed,The application of probabilistic linguistic CODAS method based on new score function in multi-criteria decision-making,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
e0ccb1bd150086b4d79f5eff5e2a84934bc43cea,Statistical and analytical approach of multi-criteria group decision-making based on the correlation coefficient under intuitionistic 2-tuple fuzzy linguistic environment,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
72377a18561d7929deaf5cf50f36425a0106ad41,Correction to: Multiple attribute group decision-making based on generalized aggregation operators under linguistic interval-valued Pythagorean fuzzy environment,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
6bb0aff79b0232b004b8715cb84bebce41bf3748,The Interval probabilistic double hierarchy linguistic EDAS method based on natural language processing basic techniques and its application to hotel online reviews,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
0e631142c331b54b695d2f2edc6cded6e964a819,A Consensus-Reaching Approach to the Evaluation of Product Design Alternatives with Multiple Preference Structures,ce538378a9f9fb1b8ded834b4745c7f15c19cd40$$@$$6a126fba36cae0176584ad4a1b93f7aeef6287dd$$@$$f56e8ad503cc122a91b84b7e9f4b05507a5fdf80$$@$$459833e41ab1b331f76904114033095f9dfb5bca$$@$$6398f2a25cb985ee48e985314510b9f16b708397
f816d60eef9c0b3cdeb2ad5344a475c1d832119f,Multiple attribute group decision making based on advanced linguistic intuitionistic fuzzy weighted averaging aggregation operator of linguistic intuitionistic fuzzy numbers,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3235d46bc2834c53ce879ff9cd4d301a7eaba6c2,Towards achieving consistent opinion fusion in group decision making with complete distributed preference relations,459833e41ab1b331f76904114033095f9dfb5bca$$@$$7d631b6633cfa1961e6575aa99ed1eae8a04fde9$$@$$7f869b34992d6fe24bdd01cef8d11cae0d3de172$$@$$f56e8ad503cc122a91b84b7e9f4b05507a5fdf80
90cf15ae18e4a00a8959a74ca26788dd6e852bf2,An interval valued neutrosophic decision-making structure for sustainable supplier selection,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
105e30e7b4f2545d2e11073795f25c2d532089b0,A novel approach on decision support system based on triangular linguistic cubic fuzzy Dombi aggregation operators,97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
aed411e18e075e80781b2c8d22671811516312c6,Multiplicative consistency analysis of linguistic preference relation with self‐confidence level and self‐doubting level and its application in a group decision making,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
69fc55e1f5801ce9b19568ec9f03472c19df7836,The evidential reasoning approach for renewable energy resources evaluation under interval type-2 fuzzy uncertainty,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3a2ae626e2dd37ecba87919c6d46eb04018ad2f7,K-means clustering for the aggregation of HFLTS possibility distributions: N-two-stage algorithmic paradigm,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
0e9fb521bfa8d0120b34df8bc415a5e5e89a7f36,"An Overview of Studies Based on the Probability-Based Decision-Making Information: Current Developments, Methodologies, Applications and Challenges",20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
dbcb46caf9581386cc72b71dbf478b0d0b1111ff,Three‐way decisions based on some Hamacher aggregation operators under double hierarchy linguistic environment,20a579236b1c00a47ad70ba415a2eb95759ac1a0
376f21f2309ac498881e6aeb489b8d91322351eb,Projection-based probabilistic linguistic multi-criteria decision-making method for new energy project selection,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
259a7e6d609734f8f3891778a99fded46f97680e,A Quantum Probabilistic Linguistic Term Framework to Multi-attribute Decision-Making for Battlefield Situation Assessment,acaaecec961d1dae0f78412ed56202582a230d34$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
98a684333cceb3aeaedbc6ba03ffe4c79282a7e7,A consensus model for group decision making with self‐confident linguistic preference relations,26f15d696dc84cb3377568aaf4423c1c1928dfc5$$@$$7d631b6633cfa1961e6575aa99ed1eae8a04fde9$$@$$f300a4b674ca36708c91d7927cd8eb97d7bffb5c$$@$$459833e41ab1b331f76904114033095f9dfb5bca
5432adc5916bcfb95fcab650ffa827540025f737,Multiple Attribute Decision Making Based on Linguistic Generalized Weighted Heronian Mean,4145e178692a5d690d43ad0fcf0fb3cae2ddd207
0b77bad632100a640a211b7fa51bf536ff1b38e1,Large-scale consensus with endo-confidence under probabilistic linguistic circumstance and its application,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
847d85a6ac628f7558a30bf4415c44076942e41d,A Novel Multi-Criteria Group Decision-Making Approach Based on Bonferroni and Heronian Mean Operators under Hesitant 2-Tuple Linguistic Environment,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$f300a4b674ca36708c91d7927cd8eb97d7bffb5c$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
18f4539e4930a3d9377bc294235baf40b7a4439f,A PROMETHEE II Approach Based on Probabilistic Hesitant Fuzzy Linguistic Information with Applications to Multi-Criteria Group Decision-Making (ICSSE 2020),4145e178692a5d690d43ad0fcf0fb3cae2ddd207
f36f78a56a4bd2948c5eac8c9a0d6ff2af5cf550,Linguistic Einstein aggregation operator‐based TOPSIS for multicriteria group decision making in linguistic Pythagorean fuzzy environment,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3f0740dabbca64d2c0bbaf5574a4f932b067cbb6,Linguistic single‐valued neutrosophic soft sets with applications in game theory,4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
3925c5c5cf443247989bdb351b43ab68d2cd4b87,Pythagorean fuzzy linguistic decision support model based on consistency-adjustment strategy and consensus reaching process,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ee4d40fa8153f9a38ae6ed5de4a8d9e8e6890225,Interactive multi-criteria group decision-making with probabilistic linguistic information for emergency assistance of COVID-19,20a579236b1c00a47ad70ba415a2eb95759ac1a0
e20ff99fcff26a504528620aeb58affae4f512fd,A hesitant fuzzy linguistic bi-objective clustering method for large-scale group decision-making,20a579236b1c00a47ad70ba415a2eb95759ac1a0
5500e9f1cd25b674335547a9597db0ceb71dfa3b,An optimisation-based method to conduct consistency and consensus in group decision making under probabilistic uncertain linguistic preference relations,7d631b6633cfa1961e6575aa99ed1eae8a04fde9$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
a1a75535c4f3b31ce6da530c398f5f0c60c21cbf,Generalized interval-valued picture fuzzy linguistic induced hybrid operator and TOPSIS method for linguistic group decision-making,97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$ce538378a9f9fb1b8ded834b4745c7f15c19cd40$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
a693733af0447083845066f91aa359c8f15cb041,Using Vector Random Linguistic Variables to Manage Consistency and Consensus in Linguistic Group Decision-Making for Public Project,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$7d631b6633cfa1961e6575aa99ed1eae8a04fde9$$@$$97e81453e6d2bfb40abeaee15d3158c8d2391a8e$$@$$58a1de70b53147a977e0745840efe12c87938a40$$@$$4145e178692a5d690d43ad0fcf0fb3cae2ddd207
bcf91e5751c3abaf4c56efb50ee2f25d5077e703,A comprehensive bibliometric analysis of uncertain group decision making from 1980 to 2019,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ffcb027fed5957569c6f480ab965a3736e3568ea,A New Multicriteria Decision-Making Method for the Selection of Sponge City Schemes with Shapley–Choquet Aggregation Operators,6398f2a25cb985ee48e985314510b9f16b708397
44efcba2ff88ab107dd574ecdb4bae9808e5ae48,Group decision making for internet public opinion emergency based upon linguistic intuitionistic fuzzy information,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
4a3213b834abe56c5f652da76d4dff873de1b355,Work Resumption After Epidemic Using Three-Way Decisions,20a579236b1c00a47ad70ba415a2eb95759ac1a0
e5418590d33d1369934fab2c9d2d4ef96eb0622e,Linguistic interval-valued intuitionistic fuzzy copula power aggregation operators for multiattribute group decision making,20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
a9bc13c71a949de27877c8e9eaccf22e264f03b2,Revisiting Fuzzy and Linguistic Decision Making: Scenarios and Challenges for Making Wiser Decisions in a Better Way,7f869b34992d6fe24bdd01cef8d11cae0d3de172$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$f300a4b674ca36708c91d7927cd8eb97d7bffb5c$$@$$20a579236b1c00a47ad70ba415a2eb95759ac1a0$$@$$459833e41ab1b331f76904114033095f9dfb5bca$$@$$6398f2a25cb985ee48e985314510b9f16b708397
c44f67744bb93722d500300edd371e190bb10481,A multidimensional decision with nested probabilistic linguistic term sets and its application in corporate investment,20a579236b1c00a47ad70ba415a2eb95759ac1a0
39de40dc74b52c2030eca9ae0ad4430166d49756,Group decision making based on acceptable multiplicative consistency and consensus of hesitant fuzzy linguistic preference relations,459833e41ab1b331f76904114033095f9dfb5bca$$@$$acaaecec961d1dae0f78412ed56202582a230d34$$@$$ce538378a9f9fb1b8ded834b4745c7f15c19cd40$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
09416482409303de3b84523ebcdd91e3abee043f,A consensus measure for group decision making with hesitant linguistic preference information based on double alpha-cut,459833e41ab1b331f76904114033095f9dfb5bca$$@$$4145e178692a5d690d43ad0fcf0fb3cae2ddd207$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
f76e48ce981f80a081ad2df6788ccf2fcce75c18,Jaccard and Dice Similarity Measures Based on Novel Complex Dual Hesitant Fuzzy Sets and Their Applications,74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
