citationID,citationName,citedReferences
f5aa8039aca4f4d58ad6190b873462e46c5bbc92,Approximate Reasoning Based on Interval-valued Intuitionistic Fuzzy Sets,cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$056267c08b76a2ea9880b6569680e9c9264684c0$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$5b1e32465a4fb1369b18f62ba6dd1c52809cc818$$@$$3eef76ceeaf64f75037dae66f170bae8eaa83ff4
73a48732661fb468e729aecc1027d6fdd22df6dd,An interval-valued fuzzy reasoning algorithm based on OWA operator,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
ee188ca88c8c1e78ea2b0b916cd217fbd0a38391,A Weighted Interval-Valued Fuzzy Decision Method Based on OWA Operator,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$a8c0aab4fad3423d0c0ce00da2ded7a12cf9006c$$@$$3eef76ceeaf64f75037dae66f170bae8eaa83ff4
75b6b6768e521a214a15ae872a0d6e9c609c8d23,Interval-Valued Fuzzy Reasoning with Interval-Valued Fuzzy Truth,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
6dd93f695ea70e64681d80599b1731f21b4bf78c,Approximate Reasoning with Interval-Valued Fuzzy Sets,00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
bbb127d19a24494279f3297012a5392e87ad03e0,"Generation of interval‐valued fuzzy and atanassov's intuitionistic fuzzy connectives from fuzzy connectives and from Kα operators: Laws for conjunctions and disjunctions, amplitude",3aae9194bc31dc6826b05f6ad610f71af9995bdf
fff8b772d1ca22bdcec106a0d8859afa5305c7ae,Laws for conjunctions and disjunctions in interval type 2 fuzzy sets,00b8ec0faa915b594bcdf2f875251fb5ebff1864$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c
498aaab09d29244ed02314ad88e1a7c013f87633,Data integration constraints for consistent data redundancy in fuzzy databases,3aae9194bc31dc6826b05f6ad610f71af9995bdf
c70e4dab8c1d3ee9f93cfb352c0ce9a9b90234d0,Representation Theorem of Interval-Valued Fuzzy Set,3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$5ab4717a3550bc76d0710040084da5abeaaf8312
92cfd3f3df59aef0d1d007aa6931829851201f38,Review of Uncertainty Reasoning Approaches as Guidance for Maritime and Offshore Safety-Based Assessment,cac75bd983dee0f5d18b514fecbe1d59b7ddbdbc$$@$$4b5e889135b0f52d02089be7e3251fa397b83829$$@$$240dd6cbecd1e5a81f1a79a8bfb44726c14895ed$$@$$df472e52968d6841a33be7244b6e2552d69be85e$$@$$3aae9194bc31dc6826b05f6ad610f71af9995bdf$$@$$b2cabf6bf832ed81cdbf8b40c4a7a340b4d5ce46$$@$$056267c08b76a2ea9880b6569680e9c9264684c0$$@$$48b9870f898e5e004072854d6f88ed5ef3211eea$$@$$74d5e9445c8154c8a77cc71487a4c5cfd9a9588c$$@$$595e08b98d72bda0842c5970ff57ed67a1549cb3
